uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,collegeId,is_latest
5308884_nba,5308884,nba,Dash Daniels,Dash,Daniels,G,4.0,True,,79.0,17.0,2007-12-18T08:00Z,,,,,,,,,,,,MEL,2025-10-11T21:32:22.666253,,1
4432189_nba,4432189,nba,Dain Dainja,Dain,Dainja,F,42.0,True,271.0,81.0,23.0,2002-07-16T07:00Z,,Brooklyn Park,MN,USA,,Memphis,collegeAthlete,,,,,MIA,2025-10-11T21:32:22.666253,235.0,1
4702382_nba,4702382,nba,Tristan da Silva,Tristan,da Silva,F,23.0,True,217.0,80.0,24.0,2001-05-15T07:00Z,1.0,Munich,,Germany,,Colorado,collegeAthlete,2024.0,1.0,18.0,ORL,ORL,2025-10-11T21:32:22.666253,38.0,1
4433246_nba,4433246,nba,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,G,23.0,True,220.0,81.0,22.0,2002-11-18T08:00Z,3.0,Sussex,WI,USA,,Milwaukee,direct,2022.0,1.0,28.0,GS,LAC,2025-10-11T21:32:22.666253,270.0,1
2326307_nba,2326307,nba,Seth Curry,Seth,Curry,SG,31.0,True,185.0,73.0,35.0,1990-08-23T07:00Z,10.0,Charlotte,NC,USA,2013.0,Duke,collegeAthlete,,,,,GS,2025-10-11T21:32:22.666253,150.0,1
4432166_nba,4432166,nba,Cade Cunningham,Cade,Cunningham,PG,2.0,True,220.0,78.0,24.0,2001-09-25T07:00Z,4.0,Arlington,TX,USA,,Oklahoma State,collegeAthlete,2021.0,1.0,1.0,DET,DET,2025-10-11T21:32:22.666253,197.0,1
4066486_nba,4066486,nba,Jarron Cumberland,Jarron,Cumberland,G,,True,205.0,77.0,28.0,1997-09-22T07:00Z,1.0,Wilmington,OH,USA,,Cincinnati,collegeAthlete,,,,,LAL,2025-10-11T21:32:22.666253,2132.0,1
4278352_nba,4278352,nba,Jalen Crutcher,Jalen,Crutcher,G,17.0,True,165.0,73.0,26.0,1999-07-18T07:00Z,1.0,Memphis,TN,USA,,Dayton,collegeAthlete,,,,,ORL,2025-10-11T21:32:22.666253,2168.0,1
4588201_nba,4588201,nba,Steve Crowl,Steve,Crowl,C,25.0,True,248.0,84.0,24.0,2001-07-01T07:00Z,,Eagan,MN,USA,,Wisconsin,collegeAthlete,,,,,UTAH,2025-10-11T21:32:22.666253,275.0,1
6581_nba,6581,nba,Jae Crowder,Jae,Crowder,PF,99.0,False,235.0,78.0,35.0,1990-07-06T07:00Z,11.0,Villa Rica,GA,USA,2012.0,Marquette,collegeAthlete,2012.0,2.0,34.0,CLE,SAC,2025-10-11T21:32:22.666253,269.0,1
2528693_nba,2528693,nba,Torrey Craig,Torrey,Craig,SF,12.0,False,221.0,77.0,34.0,1990-12-19T08:00Z,7.0,Columbia,SC,USA,2017.0,South Carolina Upstate,collegeAthlete,,,,,BOS,2025-10-11T21:32:22.666253,2908.0,1
4066261_nba,4066261,nba,Bam Adebayo,Bam,Adebayo,C,13.0,True,255.0,81.0,28.0,1997-07-18T07:00Z,8.0,Newark,NJ,USA,2017.0,Kentucky,collegeAthlete,2017.0,1.0,14.0,MIA,MIA,2025-10-11T21:32:22.666253,96.0,1
4592857_nba,4592857,nba,Isaiah Crawford,Isaiah,Crawford,F,,True,220.0,78.0,23.0,2001-11-01T08:00Z,1.0,Fort Worth,TX,USA,,Louisiana Tech,collegeAthlete,,,,,HOU,2025-10-11T21:32:22.666253,2348.0,1
4873138_nba,4873138,nba,Ace Bailey,Ace,Bailey,G,19.0,True,210.0,80.0,19.0,2006-08-13T07:00Z,,Chattanooga,TN,USA,,Rutgers,collegeAthlete,2025.0,1.0,5.0,UTAH,UTAH,2025-10-11T21:32:22.666253,164.0,1
4433149_nba,4433149,nba,L.J. Cryer,L.J.,Cryer,G,40.0,True,200.0,73.0,24.0,2001-10-09T07:00Z,,Katy,TX,USA,,Houston,collegeAthlete,,,,,GS,2025-10-11T21:32:22.666253,248.0,1
4432816_nba,4432816,nba,LaMelo Ball,LaMelo,Ball,PG,1.0,True,180.0,79.0,24.0,2001-08-22T07:00Z,5.0,Chino Hills,CA,USA,2020.0,,,2020.0,1.0,3.0,CHA,CHA,2025-10-11T21:32:22.666253,,1
4395625_nba,4395625,nba,RJ Barrett,RJ,Barrett,SG,9.0,True,214.0,78.0,25.0,2000-06-14T07:00Z,6.0,Toronto,ON,Canada,2019.0,Duke,collegeAthlete,2019.0,1.0,3.0,NY,TOR,2025-10-11T21:32:22.666253,150.0,1
4066421_nba,4066421,nba,Lonzo Ball,Lonzo,Ball,PG,2.0,True,190.0,78.0,27.0,1997-10-27T08:00Z,8.0,Chino Hills,CA,USA,2017.0,UCLA,collegeAthlete,2017.0,1.0,2.0,LAL,CLE,2025-10-11T21:32:22.666253,26.0,1
4683021_nba,4683021,nba,Deni Avdija,Deni,Avdija,SF,8.0,True,240.0,81.0,24.0,2001-01-03T08:00Z,5.0,Tel Aviv,,Israel,2020.0,,,2020.0,1.0,9.0,WSH,POR,2025-10-11T21:32:22.666253,,1
4871140_nba,4871140,nba,Ibou Badji,Ibou,Badji,C,41.0,True,240.0,85.0,22.0,2002-10-13T07:00Z,1.0,,,,,,,,,,,CHA,2025-10-11T21:32:22.666253,,1
4431893_nba,4431893,nba,Jamison Battle,Jamison,Battle,F,77.0,True,220.0,79.0,24.0,2001-05-10T07:00Z,1.0,Robbinsdale,MN,USA,,Ohio State,collegeAthlete,,,,,TOR,2025-10-11T21:32:22.666253,194.0,1
4431679_nba,4431679,nba,Precious Achiuwa,Precious,Achiuwa,PF,8.0,True,243.0,80.0,26.0,1999-09-19T07:00Z,5.0,Queens,NY,USA,2020.0,Memphis,collegeAthlete,2020.0,1.0,20.0,MIA,MIA,2025-10-11T21:32:22.666253,235.0,1
4683933_nba,4683933,nba,Tamar Bates,Tamar,Bates,G,7.0,True,193.0,77.0,22.0,2003-02-21T08:00Z,,Kansas City,KS,USA,,Missouri,collegeAthlete,,,,,DEN,2025-10-11T21:32:22.666253,142.0,1
4433620_nba,4433620,nba,Emoni Bates,Emoni,Bates,F,17.0,True,202.0,80.0,21.0,2004-01-28T08:00Z,2.0,Ypsilanti,MI,USA,,Eastern Michigan,collegeAthlete,2023.0,2.0,49.0,CLE,PHI,2025-10-11T21:32:22.666253,2199.0,1
2991235_nba,2991235,nba,Steven Adams,Steven,Adams,C,12.0,True,265.0,83.0,32.0,1993-07-20T07:00Z,12.0,Rotorua,,New Zealand,2013.0,Pittsburgh,collegeAthlete,2013.0,1.0,12.0,OKC,HOU,2025-10-11T21:32:22.666253,221.0,1
4683631_nba,4683631,nba,Daniel Batcho,Daniel,Batcho,F,,True,245.0,83.0,23.0,2002-01-10T08:00Z,,Paris,,France,,Louisiana Tech,collegeAthlete,,,,,SAC,2025-10-11T21:32:22.666253,2348.0,1
4397886_nba,4397886,nba,Charles Bassey,Charles,Bassey,C,28.0,True,230.0,82.0,24.0,2000-10-28T07:00Z,3.0,Lagos,,Nigeria,,Western Kentucky,collegeAthlete,2021.0,2.0,53.0,PHI,ATL,2025-10-11T21:32:22.666253,98.0,1
4870562_nba,4870562,nba,Dominick Barlow,Dominick,Barlow,F,25.0,True,215.0,80.0,22.0,2003-05-26T07:00Z,3.0,,,,,,,,,,,PHI,2025-10-11T21:32:22.666253,,1
4684208_nba,4684208,nba,Brooks Barnhizer,Brooks,Barnhizer,F,23.0,True,230.0,78.0,23.0,2002-03-02T08:00Z,,Lafayette,IN,USA,,Northwestern,collegeAthlete,2025.0,2.0,44.0,OKC,OKC,2025-10-11T21:32:22.666253,77.0,1
6578_nba,6578,nba,Harrison Barnes,Harrison,Barnes,SF,40.0,True,225.0,80.0,33.0,1992-05-30T07:00Z,13.0,Ames,IA,USA,2012.0,North Carolina,collegeAthlete,2012.0,1.0,7.0,GS,SA,2025-10-11T21:32:22.666253,153.0,1
4397885_nba,4397885,nba,Dalano Banton,Dalano,Banton,G,45.0,True,203.0,80.0,25.0,1999-11-07T08:00Z,3.0,Toronto,ON,Canada,,Nebraska,collegeAthlete,2021.0,2.0,46.0,TOR,DAL,2025-10-11T21:32:22.666253,158.0,1
4433147_nba,4433147,nba,Marcus Bagley,Marcus,Bagley,F,35.0,False,217.0,78.0,23.0,2001-10-23T07:00Z,,Phoenix,AZ,USA,,Arizona State,collegeAthlete,,,,,PHI,2025-10-11T21:32:22.666253,9.0,1
4066320_nba,4066320,nba,Desmond Bane,Desmond,Bane,SG,3.0,True,215.0,77.0,27.0,1998-06-25T07:00Z,5.0,Richmond,IN,USA,2020.0,TCU,collegeAthlete,2020.0,1.0,30.0,BOS,ORL,2025-10-11T21:32:22.666253,2628.0,1
4432573_nba,4432573,nba,Paolo Banchero,Paolo,Banchero,PF,5.0,True,250.0,82.0,22.0,2002-11-12T08:00Z,3.0,Seattle,WA,USA,,Duke,collegeAthlete,2022.0,1.0,1.0,ORL,ORL,2025-10-11T21:32:22.666253,150.0,1
4433134_nba,4433134,nba,Scottie Barnes,Scottie,Barnes,SF,4.0,True,237.0,79.0,24.0,2001-08-01T07:00Z,4.0,West Palm Beach,FL,USA,,Florida State,collegeAthlete,2021.0,1.0,4.0,TOR,TOR,2025-10-11T21:32:22.666253,52.0,1
4277919_nba,4277919,nba,Mo Bamba,Mo,Bamba,C,11.0,True,231.0,84.0,27.0,1998-05-12T07:00Z,7.0,Harlem,NY,USA,2018.0,Texas,collegeAthlete,2018.0,1.0,6.0,ORL,UTAH,2025-10-11T21:32:22.666253,251.0,1
4396907_nba,4396907,nba,Darius Garland,Darius,Garland,PG,10.0,True,192.0,73.0,25.0,2000-01-26T08:00Z,6.0,Gary,IN,USA,2019.0,Vanderbilt,collegeAthlete,2019.0,1.0,5.0,CLE,CLE,2025-10-11T21:14:14.357443,238.0,0
4871145_nba,4871145,nba,Josh Giddey,Josh,Giddey,SG,3.0,True,216.0,80.0,23.0,2002-10-10T07:00Z,4.0,,,,,,,2021.0,1.0,6.0,OKC,CHI,2025-10-11T21:14:14.357443,,0
3986_nba,3986,nba,Taj Gibson,Taj,Gibson,F,67.0,False,232.0,81.0,40.0,1985-06-24T07:00Z,15.0,Brooklyn,NY,USA,2009.0,USC,collegeAthlete,2009.0,1.0,26.0,CHI,CHA,2025-10-11T21:14:14.357443,30.0,0
4432996_nba,4432996,nba,Quincy Guerrier,Quincy,Guerrier,F,13.0,False,220.0,80.0,26.0,1999-05-13T07:00Z,,Montreal,PQ,Canada,,Illinois,collegeAthlete,,,,,TOR,2025-10-11T21:14:14.357443,356.0,0
4433627_nba,4433627,nba,Keyonte George,Keyonte,George,G,3.0,True,185.0,76.0,21.0,2003-11-08T08:00Z,2.0,Lewisville,TX,USA,,Baylor,collegeAthlete,2023.0,1.0,16.0,UTAH,UTAH,2025-10-11T21:14:14.357443,239.0,0
5041939_nba,5041939,nba,Cooper Flagg,Cooper,Flagg,F,32.0,True,205.0,81.0,18.0,2006-12-21T08:00Z,,Newport,ME,USA,,Duke,collegeAthlete,2025.0,1.0,1.0,DAL,DAL,2025-10-11T21:14:14.357443,150.0,0
4432869_nba,4432869,nba,Zach Freemantle,Zach,Freemantle,F,,False,227.0,81.0,24.0,2000-10-18T07:00Z,,Teaneck,NJ,USA,,Xavier,collegeAthlete,,,,,LAC,2025-10-11T21:14:14.357443,2752.0,0
4592699_nba,4592699,nba,Enrique Freeman,Enrique,Freeman,F,25.0,True,225.0,79.0,25.0,2000-07-29T07:00Z,1.0,Cleveland,OH,USA,,Akron,collegeAthlete,2024.0,2.0,50.0,IND,MIN,2025-10-11T21:14:14.357443,2006.0,0
4432188_nba,4432188,nba,Dawson Garcia,Dawson,Garcia,F,,True,234.0,83.0,24.0,2001-09-20T07:00Z,,Savage,MN,USA,,Minnesota,collegeAthlete,,,,,DET,2025-10-11T21:14:14.357443,135.0,0
2578185_nba,2578185,nba,Dorian Finney-Smith,Dorian,Finney-Smith,PF,2.0,True,220.0,79.0,32.0,1993-05-04T07:00Z,9.0,Portsmouth,VA,USA,2016.0,Florida,collegeAthlete,,,,,HOU,2025-10-11T21:14:14.357443,57.0,0
4431772_nba,4431772,nba,Myron Gardner,Myron,Gardner,F,15.0,True,220.0,78.0,24.0,2001-05-21T07:00Z,,Detroit,MI,USA,,Little Rock,collegeAthlete,,,,,MIA,2025-10-11T21:14:14.357443,2031.0,0
4066257_nba,4066257,nba,Gorjok Gak,Gorjok,Gak,C,12.0,True,235.0,83.0,,,,Sydney,NSW,Australia,,California Baptist,collegeAthlete,,,,,,2025-10-11T21:14:14.357443,2856.0,0
4278049_nba,4278049,nba,Daniel Gafford,Daniel,Gafford,C,21.0,True,265.0,82.0,27.0,1998-10-01T07:00Z,6.0,El Dorado,AR,USA,2019.0,Arkansas,collegeAthlete,2019.0,2.0,38.0,CHI,DAL,2025-10-11T21:14:14.357443,8.0,0
5157066_nba,5157066,nba,Johnny Furphy,Johnny,Furphy,F,12.0,True,195.0,79.0,20.0,2004-12-07T08:00Z,1.0,Melbourne,VIC,Australia,,Kansas,collegeAthlete,2024.0,2.0,35.0,SA,IND,2025-10-11T21:14:14.357443,2305.0,0
4066636_nba,4066636,nba,Markelle Fultz,Markelle,Fultz,PG,20.0,False,209.0,76.0,27.0,1998-05-29T07:00Z,7.0,Upper Marlboro,MD,USA,2017.0,Washington,collegeAthlete,2017.0,1.0,1.0,PHI,SAC,2025-10-11T21:14:14.357443,264.0,0
5091711_nba,5091711,nba,Owen Foxwell,Owen,Foxwell,G,30.0,True,,,,,,,,,,,,,,,,,2025-10-11T21:14:14.357443,,0
4684793_nba,4684793,nba,Kyle Filipowski,Kyle,Filipowski,F,22.0,True,250.0,83.0,21.0,2003-11-07T08:00Z,1.0,Westtown,NY,USA,,Duke,collegeAthlete,2024.0,2.0,32.0,UTAH,UTAH,2025-10-11T21:14:14.357443,150.0,0
4585618_nba,4585618,nba,Keshon Gilbert,Keshon,Gilbert,G,55.0,True,200.0,76.0,22.0,2003-06-30T07:00Z,,Saint Louis,MO,USA,,Iowa State,collegeAthlete,,,,,WSH,2025-10-11T21:14:14.357443,66.0,0
3431_nba,3431,nba,Eric Gordon,Eric,Gordon,SG,23.0,True,215.0,75.0,36.0,1988-12-25T08:00Z,17.0,Indianapolis,IN,USA,2008.0,Indiana,collegeAthlete,2008.0,1.0,7.0,LAC,PHI,2025-10-11T21:14:14.357443,84.0,0
4278073_nba,4278073,nba,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,PG,2.0,True,195.0,78.0,27.0,1998-07-12T07:00Z,7.0,Toronto,ON,Canada,2018.0,Kentucky,collegeAthlete,2018.0,1.0,11.0,CHA,OKC,2025-10-11T21:14:14.357443,96.0,0
2581184_nba,2581184,nba,Anthony Gill,Anthony,Gill,PF,16.0,True,230.0,80.0,32.0,1992-10-17T07:00Z,5.0,High Point,NC,USA,2020.0,Virginia,collegeAthlete,,,,,WSH,2025-10-11T21:14:14.357443,258.0,0
4431973_nba,4431973,nba,Caleb Grill,Caleb,Grill,G,,False,205.0,75.0,25.0,2000-06-15T07:00Z,,Wichita,KS,USA,,Missouri,collegeAthlete,,,,,CHI,2025-10-11T21:14:14.357443,142.0,0
3209_nba,3209,nba,Jeff Green,Jeff,Green,PF,32.0,True,235.0,80.0,39.0,1986-08-28T07:00Z,17.0,Hyattsville,MD,USA,2007.0,Georgetown,collegeAthlete,2007.0,1.0,5.0,BOS,HOU,2025-10-11T21:14:14.357443,46.0,0
5174563_nba,5174563,nba,Kyshawn George,Kyshawn,George,F,18.0,True,200.0,80.0,21.0,2003-12-12T08:00Z,1.0,Monthey,,Switzerland,,Miami,collegeAthlete,2024.0,1.0,24.0,NY,WSH,2025-10-11T21:14:14.357443,2390.0,0
4066259_nba,4066259,nba,De'Aaron Fox,De'Aaron,Fox,PG,4.0,True,185.0,75.0,27.0,1997-12-20T08:00Z,8.0,Houston,TX,USA,2017.0,Kentucky,collegeAthlete,2017.0,1.0,5.0,SAC,SA,2025-10-11T21:14:14.357443,96.0,0
4278402_nba,4278402,nba,Jordan Goodwin,Jordan,Goodwin,G,23.0,True,200.0,76.0,26.0,1998-10-23T07:00Z,4.0,Centreville,IL,USA,,Saint Louis,collegeAthlete,,,,,PHX,2025-10-11T21:14:14.357443,139.0,0
2596112_nba,2596112,nba,Javonte Green,Javonte,Green,G,31.0,True,205.0,77.0,32.0,1993-07-23T07:00Z,6.0,Petersburg,VA,USA,2019.0,Radford,collegeAthlete,,,,,DET,2025-10-11T21:14:14.357443,2515.0,0
4437244_nba,4437244,nba,Jalen Green,Jalen,Green,SG,4.0,True,186.0,76.0,23.0,2002-02-09T08:00Z,4.0,Merced,CA,USA,,,,2021.0,1.0,2.0,HOU,PHX,2025-10-11T21:14:14.357443,,0
4397475_nba,4397475,nba,AJ Green,AJ,Green,G,20.0,True,190.0,76.0,26.0,1999-09-27T07:00Z,3.0,Cedar Falls,IA,USA,,Northern Iowa,collegeAthlete,,,,,MIL,2025-10-11T21:14:14.357443,2460.0,0
5176420_nba,5176420,nba,Hayden Gray,Hayden,Gray,G,,False,190.0,76.0,22.0,2003-05-11T07:00Z,,San Diego,CA,USA,,UC San Diego,collegeAthlete,,,,,BOS,2025-10-11T21:14:14.357443,28.0,0
2991070_nba,2991070,nba,Jerami Grant,Jerami,Grant,SF,9.0,True,210.0,79.0,31.0,1994-03-12T08:00Z,11.0,Portland,OR,USA,2014.0,Syracuse,collegeAthlete,2014.0,2.0,39.0,PHI,POR,2025-10-11T21:14:14.357443,183.0,0
4708972_nba,4708972,nba,Jazian Gortman,Jazian,Gortman,G,14.0,True,175.0,73.0,22.0,2003-03-14T08:00Z,1.0,,,,,,,,,,,OKC,2025-10-11T21:14:14.357443,,0
3064290_nba,3064290,nba,Aaron Gordon,Aaron,Gordon,PF,32.0,True,235.0,80.0,30.0,1995-09-16T07:00Z,11.0,San Jose,CA,USA,2014.0,Arizona,collegeAthlete,2014.0,1.0,4.0,ORL,DEN,2025-10-11T21:14:14.357443,12.0,0
5175647_nba,5175647,nba,Hugo Gonzalez,Hugo,Gonzalez,G,28.0,True,205.0,78.0,19.0,2006-02-05T08:00Z,,,,,,,,2025.0,1.0,28.0,BOS,BOS,2025-10-11T21:14:14.357443,,0
4251_nba,4251,nba,Paul George,Paul,George,F,8.0,True,220.0,80.0,35.0,1990-05-02T07:00Z,15.0,Palmdale,CA,USA,2010.0,Fresno State,collegeAthlete,2010.0,1.0,10.0,IND,PHI,2025-10-11T21:14:14.357443,278.0,0
4700818_nba,4700818,nba,Vladislav Goldin,Vladislav,Goldin,C,50.0,True,250.0,85.0,24.0,2001-05-12T07:00Z,,Nalchick,,Russia,,Michigan,direct,,,,,MIA,2025-10-11T21:14:14.357443,130.0,0
3032976_nba,3032976,nba,Rudy Gobert,Rudy,Gobert,C,27.0,True,258.0,85.0,33.0,1992-06-26T07:00Z,12.0,,,France,2013.0,,,2013.0,1.0,27.0,DEN,MIN,2025-10-11T21:14:14.357443,,0
4278585_nba,4278585,nba,Collin Gillespie,Collin,Gillespie,G,12.0,True,195.0,73.0,26.0,1999-06-25T07:00Z,3.0,Huntingdon Valley,PA,USA,,Villanova,collegeAthlete,,,,,PHX,2025-10-11T21:14:14.357443,222.0,0
5311924_nba,5311924,nba,Austin Foxwell,Austin,Foxwell,G,15.0,True,,,,,,,,,,,,,,,,,2025-10-11T21:14:14.357443,,0
4594268_nba,4594268,nba,Anthony Edwards,Anthony,Edwards,SG,5.0,True,225.0,76.0,24.0,2001-08-05T07:00Z,5.0,Atlanta,GA,USA,2020.0,Georgia,collegeAthlete,2020.0,1.0,1.0,MIN,MIN,2025-10-11T21:14:14.357443,61.0,0
4702876_nba,4702876,nba,Daniel Foster,Daniel,Foster,G,11.0,True,215.0,78.0,,,,Melbourne,VIC,Australia,,Nevada,collegeAthlete,,,,,,2025-10-11T21:14:14.357443,2440.0,0
4600663_nba,4600663,nba,Zach Edey,Zach,Edey,C,14.0,True,305.0,88.0,23.0,2002-03-14T08:00Z,1.0,Toronto,ON,Canada,,Purdue,collegeAthlete,2024.0,1.0,9.0,MEM,MEM,2025-10-11T21:14:14.357443,2509.0,0
4433621_nba,4433621,nba,Jalen Duren,Jalen,Duren,C,0.0,True,250.0,82.0,21.0,2003-11-18T08:00Z,3.0,Sharon Hill,PA,USA,,Memphis,collegeAthlete,2022.0,1.0,13.0,CHA,DET,2025-10-11T21:14:14.357443,235.0,0
3202_nba,3202,nba,Kevin Durant,Kevin,Durant,PF,7.0,True,240.0,83.0,37.0,1988-09-29T07:00Z,18.0,Suitland,MD,USA,2007.0,Texas,collegeAthlete,2007.0,1.0,2.0,SEA,HOU,2025-10-11T21:14:14.357443,251.0,0
4888725_nba,4888725,nba,Ryan Dunn,Ryan,Dunn,F,0.0,True,216.0,80.0,22.0,2003-01-07T08:00Z,1.0,Freeport,NY,USA,,Virginia,collegeAthlete,2024.0,1.0,28.0,DEN,PHX,2025-10-11T21:14:14.357443,258.0,0
4065732_nba,4065732,nba,De'Andre Hunter,De'Andre,Hunter,SF,12.0,True,221.0,80.0,27.0,1997-12-02T08:00Z,6.0,Philadelphia,PA,USA,2019.0,Virginia,collegeAthlete,2019.0,1.0,4.0,LAL,CLE,2025-10-11T21:14:14.357443,258.0,0
6585_nba,6585,nba,Andre Drummond,Andre,Drummond,C,1.0,True,279.0,83.0,32.0,1993-08-10T07:00Z,13.0,Mount Vernon,NY,USA,2012.0,UConn,collegeAthlete,2012.0,1.0,9.0,DET,PHI,2025-10-11T21:14:14.357443,41.0,0
5211984_nba,5211984,nba,Ulrich Chomche,Ulrich,Chomche,C,22.0,True,235.0,83.0,19.0,2005-12-30T08:00Z,1.0,Bafang,,Cameroon,,,,2024.0,2.0,57.0,MEM,TOR,2025-10-11T21:14:14.357443,,0
3913174_nba,3913174,nba,Luke Kennard,Luke,Kennard,SG,3.0,True,206.0,77.0,29.0,1996-06-24T07:00Z,7.0,Middletown,OH,USA,2017.0,Duke,collegeAthlete,2017.0,1.0,12.0,DET,ATL,2025-10-11T21:14:14.357443,150.0,0
3919454_nba,3919454,nba,Terence Davis,Terence,Davis,G,3.0,True,201.0,76.0,28.0,1997-05-16T07:00Z,5.0,Southaven,MS,USA,2019.0,Ole Miss,collegeAthlete,,,,,SAC,2025-10-11T21:14:14.357443,145.0,0
4576085_nba,4576085,nba,JD Davison,JD,Davison,G,,True,195.0,73.0,23.0,2002-10-03T07:00Z,3.0,Letohatchee,AL,USA,,Alabama,collegeAthlete,2022.0,2.0,53.0,BOS,HOU,2025-10-11T21:14:14.357443,333.0,0
4684275_nba,4684275,nba,Rob Dillingham,Rob,Dillingham,G,4.0,True,175.0,75.0,20.0,2005-01-04T08:00Z,1.0,Hickory,NC,USA,,Kentucky,collegeAthlete,2024.0,1.0,8.0,SA,MIN,2025-10-11T21:14:14.357443,96.0,0
4066786_nba,4066786,nba,Jeff Dowtin Jr.,Jeff,Dowtin Jr.,G,11.0,False,177.0,75.0,28.0,1997-05-10T07:00Z,3.0,Upper Marlboro,MD,USA,,Rhode Island,collegeAthlete,,,,,PHI,2025-10-11T21:14:14.357443,227.0,0
4397002_nba,4397002,nba,Ayo Dosunmu,Ayo,Dosunmu,SG,11.0,True,200.0,77.0,25.0,2000-01-17T08:00Z,4.0,Chicago,IL,USA,,Illinois,collegeAthlete,2021.0,2.0,38.0,CHI,CHI,2025-10-11T21:14:14.357443,356.0,0
4397020_nba,4397020,nba,Luguentz Dort,Luguentz,Dort,G,5.0,True,220.0,76.0,26.0,1999-04-19T07:00Z,6.0,Montreal,PQ,Canada,2019.0,Arizona State,collegeAthlete,,,,,OKC,2025-10-11T21:14:14.357443,9.0,0
3945274_nba,3945274,nba,Luka Doncic,Luka,Doncic,PG,77.0,True,230.0,78.0,26.0,1999-02-28T08:00Z,7.0,Ljubljana,,Slovenia,2018.0,,,2018.0,1.0,3.0,ATL,LAL,2025-10-11T21:14:14.357443,,0
4066648_nba,4066648,nba,Rui Hachimura,Rui,Hachimura,PF,28.0,True,230.0,80.0,27.0,1998-02-08T08:00Z,6.0,Toyama,,Japan,2019.0,Gonzaga,collegeAthlete,2019.0,1.0,9.0,WSH,LAL,2025-10-11T21:14:14.357443,2250.0,0
5144067_nba,5144067,nba,Nikola Djurisic,Nikola,Djurisic,F,22.0,True,209.0,79.0,21.0,2004-02-23T08:00Z,,Ghent,,Belgium,,,,2024.0,2.0,43.0,MIA,ATL,2025-10-11T21:14:14.357443,,0
4431718_nba,4431718,nba,Eric Dixon,Eric,Dixon,F,43.0,True,259.0,80.0,24.0,2001-01-26T08:00Z,,Willow Grove,PA,USA,,Villanova,collegeAthlete,,,,,CHA,2025-10-11T21:14:14.357443,222.0,0
4433192_nba,4433192,nba,Tari Eason,Tari,Eason,F,17.0,True,215.0,80.0,24.0,2001-05-10T07:00Z,3.0,Los Angeles,CA,USA,,LSU,collegeAthlete,2022.0,1.0,17.0,HOU,HOU,2025-10-11T21:14:14.357443,99.0,0
5124612_nba,5124612,nba,VJ Edgecombe,VJ,Edgecombe,G,77.0,True,180.0,77.0,20.0,2005-07-30T07:00Z,,Bimini,,Bahamas,,Baylor,collegeAthlete,2025.0,1.0,3.0,PHI,PHI,2025-10-11T21:14:14.357443,239.0,0
3899664_nba,3899664,nba,Simone Fontecchio,Simone,Fontecchio,F,0.0,True,209.0,79.0,29.0,1995-12-09T08:00Z,3.0,L'aquila,,Italy,,,,,,,,MIA,2025-10-11T21:14:14.357443,,0
5144091_nba,5144091,nba,Jeremiah Fears,Jeremiah,Fears,G,0.0,True,182.0,76.0,18.0,2006-10-14T07:00Z,,Joliet,IL,USA,,Oklahoma,collegeAthlete,2025.0,1.0,7.0,NO,NO,2025-10-11T21:14:14.357443,201.0,0
5165257_nba,5165257,nba,Trentyn Flowers,Trentyn,Flowers,G,9.0,True,185.0,81.0,20.0,2005-03-08T08:00Z,1.0,,,,,,,,,,,LAC,2025-10-11T21:14:14.357443,,0
5105977_nba,5105977,nba,Rasheer Fleming,Rasheer,Fleming,F,20.0,True,240.0,81.0,21.0,2004-07-10T07:00Z,,Camden,NJ,USA,,Saint Joseph's,collegeAthlete,2025.0,2.0,31.0,MIN,PHX,2025-10-11T21:14:14.357443,2603.0,0
4397654_nba,4397654,nba,Adam Flagler,Adam,Flagler,G,14.0,True,180.0,75.0,25.0,1999-12-01T08:00Z,2.0,Duluth,GA,USA,,Baylor,collegeAthlete,,,,,SA,2025-10-11T21:14:14.357443,239.0,0
4277892_nba,4277892,nba,Marcus Garrett,Marcus,Garrett,G,28.0,False,205.0,77.0,26.0,1998-11-09T08:00Z,,Dallas,TX,USA,,Kansas,collegeAthlete,,,,,CHA,2025-10-11T21:14:14.357443,2305.0,0
3102528_nba,3102528,nba,Dante Exum,Dante,Exum,G,0.0,True,214.0,77.0,30.0,1995-07-13T07:00Z,9.0,Melbourne,VIC,Australia,2014.0,,,2014.0,1.0,5.0,UTAH,DAL,2025-10-11T21:14:14.357443,,0
4277951_nba,4277951,nba,Luka Garza,Luka,Garza,C,52.0,True,243.0,82.0,26.0,1998-12-27T08:00Z,4.0,Washington,DC,USA,,Iowa,collegeAthlete,2021.0,2.0,52.0,DET,BOS,2025-10-11T21:14:14.357443,2294.0,0
4397693_nba,4397693,nba,Kessler Edwards,Kessler,Edwards,F,,True,203.0,79.0,25.0,2000-08-09T07:00Z,4.0,Rancho Cucamonga,CA,USA,,Pepperdine,collegeAthlete,2021.0,2.0,44.0,BKN,DEN,2025-10-11T21:14:14.357443,2492.0,0
