player_id,birth_city,depth_chart_order,height,team_changed_at,injury_body_part,depth_chart_position,search_rank,fantasy_data_id,competitions,rotowire_id,injury_status,college,stats_id,sportradar_id,active,practice_participation,practice_description,injury_notes,espn_id,swish_id,weight,player_id,years_exp,team,birth_state,team_abbr,birth_country,status,opta_id,sport,kalshi_id,gsis_id,news_updated,hashtag,birth_date,yahoo_id,fantasy_positions,last_name,metadata,number,pandascore_id,full_name,high_school,rotoworld_id,search_first_name,injury_start_date,oddsjam_id,position,age,first_name,search_last_name,search_full_name
3949,,,,,,,9999999.0,18782.0,[],,,None,,,False,,,,2565757.0,,,3949,0.0,,,,,Inactive,,nfl,,,,#alexross-NFL-FA-0,,,,Ross,,0.0,,Alex Ross,,,alex,,,,,Alex,ross,alexross
249,,,"6'2""",,,,9999999.0,6285.0,[],4916.0,,Iowa,,9634e162-5ff5-4372-b72b-ee1b0cb73a0d,False,,,,9603.0,,242,249,14.0,,,,,Inactive,,nfl,,,,#chadgreenway-NFL-FA-52,1983-01-12,7766.0,['LB'],Greenway,,52.0,,Chad Greenway,Mount Vernon (SD),3618.0,chad,,,LB,37.0,Chad,greenway,chadgreenway
135,,,"6'0""",,,,9999999.0,3764.0,[],16693.0,,"Regina, Can.",88998.0,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,False,,,,10238.0,,217,135,14.0,,,,,Inactive,,nfl,,00-0023742,1693343406260.0,#jonryan-NFL-FA-9,1981-11-26,8020.0,['P'],Ryan,,9.0,,Jon Ryan,Sheldon-Williams Collegiate (SK),,jon,,,P,38.0,Jon,ryan,jonryan
6724,,,71,,,,9999999.0,21647.0,[],14209.0,,Ole Miss,,ab47d1ab-af14-4054-ace2-0cd2fc1def85,True,,,,,837935.0,195,6724,5.0,DET,,,,Active,,nfl,,,1715109605471.0,#cjmoore-NFL-DET-38,1995-12-15,,['DB'],Moore,"{'channel_id': '1113708813837430784', 'rookie_year': '2019'}",38.0,,C.J. Moore,Bassfield (MS),,cj,,6BB30193918E,DB,28.0,C.J.,moore,cjmoore
3782,,3.0,"6'1""",,,SLB,9999999.0,18595.0,[],11539.0,,Incarnate Word,,,False,,,,3046426.0,,230,3782,0.0,,,,,Inactive,,nfl,,,,#myketavarres-NFL-FA-45,1992-11-18,29685.0,['LB'],Tavarres,,45.0,,Myke Tavarres,,,myke,,,OLB,25.0,Myke,tavarres,myketavarres
7696,,1.0,75,,,RDE,9999999.0,,[],15291.0,,Louisiana Tech,,ebabfa18-7713-4002-8ac4-cf30cd4566fc,True,,,,,1049560.0,290,7696,4.0,NE,,,,Active,,nfl,71cdf6ad-a7a9-45b6-aac6-02897fbc18d7,,1741630808289.0,#miltonwilliams-NFL-NE-97,1999-04-06,,['DL'],Williams,"{'channel_id': '1113708719390093312', 'rookie_year': '2021'}",97.0,,Milton Williams,Crowley (TX),,milton,,529016EE6ABC,DT,26.0,Milton,williams,miltonwilliams
1979,,,77,,,,9999999.0,16245.0,[],9277.0,,UCF,562537.0,6723249c-5fb5-4b0a-9373-cb59cdc99ec8,True,,,,16724.0,562537.0,236,1979,8.0,NO,,,,Active,,nfl,,00-0031407,1664980259619.0,#blakebortles-NFL-NO-6,1992-04-28,27531.0,['QB'],Bortles,"{'channel_id': '1116852771421683712', 'injury_override_regular_2020_5': 'COV'}",6.0,,Blake Bortles,Oviedo (FL),9320.0,blake,,,QB,29.0,Blake,bortles,blakebortles
11735,,,76,,,OL,9999999.0,,[],17886.0,,Wisconsin,,6a988b68-143f-4220-948c-a28914e9fb79,True,,,,,1244231.0,303,11735,1.0,IND,,,,Active,,nfl,b63db36d-e255-4b08-bf7d-dddedbf1aa33,,1734142843627.0,#tanorbortolini-NFL-IND-60,2002-06-18,,['OL'],Bortolini,"{'channel_id': '1113708777724473344', 'rookie_year': '2024'}",60.0,,Tanor Bortolini,Kewaunee (WI),,tanor,,5AE0969238CD,OL,23.0,Tanor,bortolini,tanorbortolini
8818,,,80,,Undisclosed,OL,9999999.0,,[],16080.0,IR,TCU,,b2b68e60-d322-11ec-8b77-45b1765fd110,True,,,,,1064988.0,325,8818,3.0,MIA,,,,Inactive,,nfl,e9bd531b-0bab-4093-ab66-8c3bcde35075,,1753980940204.0,#obinnaeze-NFL-MIA-62,1998-06-12,,['OL'],Eze,"{'channel_id': '1113708744962764801', 'rookie_year': '2022'}",62.0,,Obinna Eze,Davidson Academy (TN),,obinna,,2B5BDD982081,T,27.0,Obinna,eze,obinnaeze
1104,,,73,,,,9999999.0,13981.0,[],8104.0,,Ohio State,464363.0,9d99148c-0898-4ba1-9454-c5efbdc01f33,False,,,,14969.0,,206,1104,10.0,,,,,Inactive,,nfl,,00-0029673,1535753791251.0,#devierposey-NFL-FA-85,1990-03-15,25778.0,['WR'],Posey,,85.0,,DeVier Posey,La Salle (OH),,devier,,,WR,31.0,DeVier,posey,devierposey
1529,,,76,,,,9999999.0,15140.0,[],8706.0,,Cornell,,671d2fd7-41bb-457a-8e93-904ee7d94eb1,True,,,,16001.0,501088.0,307,1529,9.0,CLE,,,,Active,,nfl,,00-0030076,1661444403806.0,#jctretter-NFL-CLE-64,1991-02-12,26745.0,['OL'],Tretter,{'channel_id': '1116852743357595648'},64.0,,J.C. Tretter,Akron Central (NY),8543.0,jc,,,C,31.0,J.C.,tretter,jctretter
6868,,1.0,77,,Hip,ROLB,498.0,21909.0,[],14612.0,Out,South Carolina,,68356887-b59e-4210-9726-828ea7f83928,True,,,,4038849.0,933504.0,258,6868,5.0,CAR,,,,Active,,nfl,569a1645-1cb7-40f8-85e6-dfed7ce68b52,,1758906028446.0,#djwonnum-NFL-CAR-98,1997-10-31,32787.0,"['DL', 'LB']",Wonnum,"{'channel_id': '1113708883592900608', 'rookie_year': '2020'}",98.0,,D.J. Wonnum,Stephenson (GA),,dj,,AC0DFB7B7FCF,DE,27.0,D.J.,wonnum,djwonnum
11689,,,71,,Shoulder,DB,9999999.0,,[],17720.0,IR,Missouri,,c4da8885-d3f7-4593-b325-3e3dc408d1b6,True,,,,,1217811.0,188,11689,1.0,DET,,,,Inactive,,nfl,e9e41226-d847-4b06-945d-5d94bd89a679,,1754602830665.0,#ennisrakestraw-NFL-DET-9,2002-06-05,,['DB'],Rakestraw,"{'channel_id': '1113708814693068800', 'rookie_year': '2024'}",9.0,,Ennis Rakestraw,Duncanville (TX),,ennis,,32A6EB15F5A6,DB,23.0,Ennis,rakestraw,ennisrakestraw
2497,,,"6'0""",,,,9999999.0,16956.0,[],10482.0,,Kansas State,,368d8041-3129-4176-9618-2b1f9434d875,False,,,,2512151.0,,195,2497,5.0,,,,,Inactive,,nfl,,,,#randallevans-NFL-FA-41,1991-12-26,28584.0,['DB'],Evans,,41.0,,Randall Evans,Miami Palmetto (FL),,randall,,,DB,28.0,Randall,evans,randallevans
8008,,,74,,,,277.0,,[],15389.0,,Illinois,,0ebf3ead-0da4-49c4-82e7-5cf53c94e749,True,,,,,911349.0,220,8008,1.0,,,,,Active,,nfl,,,1635795024579.0,#joshimatorbhebhe-NFL-FA-0,1998-04-12,,['WR'],Imatorbhebhe,{'channel_id': '1116853449988767744'},0.0,,Josh Imatorbhebhe,North Gwinnett,,josh,,,WR,23.0,Josh,imatorbhebhe,joshimatorbhebhe
13049,,2.0,70,,Undisclosed,NB,688.0,,[],18610.0,PUP,North Carolina,,4a8f6ad0-255b-11f0-9086-8b7ff6c4841b,True,,,,,,195,13049,0.0,HOU,,,,Active,,nfl,063d1c8f-2492-4b20-802a-73470ef7f92b,,1756314025776.0,#alijahhuzzie-NFL-HOU-36,2001-01-16,,['DB'],Huzzie,"{'channel_id': '1223119600934199296', 'rookie_year': '2025'}",36.0,,Alijah Huzzie,Heard County (GA),,alijah,,B465EEBE19F830BC,DB,24.0,Alijah,huzzie,alijahhuzzie
2372,,,75,,,,9999999.0,16828.0,[],10267.0,,South Carolina,,56657521-aabb-4c6b-a6d1-9b809e6495b6,True,,,,2516325.0,553013.0,320,2372,8.0,,,,,Active,,nfl,,00-0032255,1678810252061.0,#ajcann-NFL-FA-60,1991-10-03,28455.0,"['OG', 'OL']",Cann,{'channel_id': '1116852799267667968'},60.0,,A.J. Cann,Bamberg-Ehrhardt (SC),10466.0,aj,,,OL,31.0,A.J.,cann,ajcann
8475,,,70,,,,661.0,,[],16272.0,,Samford,,90785e41-84ca-41b8-a7f8-47f20086275b,True,,,,,1060650.0,170,8475,3.0,,,,,Active,,nfl,87da9683-c549-4045-8718-e811291216fb,,1755903934350.0,#montrellwashington-NFL-FA-80,1999-03-14,,['WR'],Washington,"{'channel_id': '1113708750222422016', 'rookie_year': '2022'}",80.0,,Montrell Washington,Cherokee (GA),,montrell,,0615B45C311E,WR,26.0,Montrell,washington,montrellwashington
2278,,,"6'3""",,,,9999999.0,16691.0,[],9773.0,,San Diego State,512370.0,4d492cde-8c65-44aa-a4c9-c637b4e22366,False,,,,16849.0,,230,2278,6.0,,,,,Inactive,,nfl,,00-0031084,1527628802362.0,#ericpinkins-NFL-FA-42,1991-08-07,27736.0,"['DB', 'LB']",Pinkins,,42.0,,Eric Pinkins,Inderkum (CA),,eric,,,LB,29.0,Eric,pinkins,ericpinkins
6698,,,78,,,,9999999.0,21600.0,[],13917.0,,Arizona State,,0864f928-283f-40e4-9c04-f2b2b374e237,True,,,,3117259.0,830526.0,315,6698,3.0,,,,,Inactive,,nfl,,,1683906326248.0,#caseytucker-NFL-FA-74,1995-09-26,32611.0,"['OL', 'OT']",Tucker,{'channel_id': '1116853294606581760'},74.0,,Casey Tucker,Hamilton (AZ),,casey,,,T,27.0,Casey,tucker,caseytucker
6266,,,71,,,,9999999.0,21201.0,[],14187.0,,Houston,,d0dcbe53-8c71-4488-b468-785a756ee489,True,,,,4039292.0,914367.0,192,6266,3.0,,,,,Active,,nfl,,,1628724323845.0,#alexandermyres-NFL-FA-41,1996-04-20,32171.0,['DB'],Myres,{'channel_id': '1116853224658173952'},41.0,,Alexander Myres,College Park (TX),,alexander,,,CB,26.0,Alexander,myres,alexandermyres
6762,,,79,,,,9999999.0,21707.0,[],14467.0,,Grand Canyon,,dcdfc42f-2889-4c8a-8b65-b18de1a30e30,True,,,,2982484.0,,235,6762,2.0,,,,,Inactive,,nfl,,,1623638116035.0,#darionclark-NFL-FA-44,1994-04-09,32663.0,['TE'],Clark,{'channel_id': '1116853304358338560'},44.0,,Darion Clark,Oak Hill Academy (VA),,darion,,,TE,27.0,Darion,clark,darionclark
983,,,76,,,,9999999.0,13448.0,[],7615.0,,Montana State,,675fff00-6821-499a-b30d-04fc54468eaa,True,,,,14070.0,,299,983,11.0,,,,,Active,,nfl,,00-0028177,1584636332851.0,#mikeperson-NFL-FA-68,1988-05-17,25026.0,['OL'],Person,{'channel_id': '1116853559564959744'},68.0,,Mike Person,Dawson County (MT),6743.0,mike,,,G,33.0,Mike,person,mikeperson
7268,,,74,,,,9999999.0,22266.0,[],14572.0,,UCLA,,fc081a72-124d-4648-86a4-45aebb95a5ba,True,,,,4035817.0,924041.0,229,7268,5.0,CAR,,,,Active,,nfl,405b41ae-f7de-418a-93a6-98046a95edcd,,1754286612580.0,#krysbarnes-NFL-CAR-40,1998-04-02,33221.0,['LB'],Barnes,"{'channel_id': '1113708850558562304', 'rookie_year': '2020'}",40.0,,Krys Barnes,Liberty (CA),,krys,,07EAD78040C1,LB,27.0,Krys,barnes,krysbarnes
11921,,5.0,73,,,LWR,492.0,,[],18041.0,,Colorado,,ffd59710-0582-11ef-823c-c3942ac17525,True,,,,,1180538.0,185,11921,1.0,ARI,,,,Active,,nfl,0c3dce37-ebaf-4766-b334-d6654920b20a,,1758481543229.0,#xavierweaver-NFL-ARI-89,2000-10-12,,['WR'],Weaver,"{'channel_id': '1113708850558562305', 'rookie_year': '2024'}",89.0,,Xavier Weaver,Orlando Christian (FL),,xavier,,06F56720F459,WR,24.0,Xavier,weaver,xavierweaver
260,,3.0,75,,,QB,479.0,6489.0,[],5653.0,,San Diego,273278.0,73e133bf-d3f7-4fda-bd25-2fde66cb8ee1,True,,,,11394.0,273278.0,214,260,17.0,WAS,,,,Active,,nfl,e1925b99-7295-4b89-b505-45e0b36b5c97, 00-0026300,1757632859581.0,#joshjohnson-NFL-WAS-14,1986-05-15,8937.0,['QB'],Johnson,"{'channel_id': '1113708869168689152', 'rookie_year': '2008'}",14.0,,Josh Johnson,Oakland Tech (CA),4706.0,josh,,E151BBDC314D,QB,39.0,Josh,johnson,joshjohnson
8113,,,,,,,,,[],,,,,,False,,,,,,,8113,0.0,,,,,Inactive,,nfl,,,,#playerinvalid-NFL-FA,,,['RB'],Invalid,,,,Player Invalid,,,player,,,RB,,Player,invalid,playerinvalid
11173,,,69,,,,9999999.0,,[],17356.0,,Texas,,0cebc0e0-e8f2-11ed-9f33-c9e34717cc92,True,,,,,1125884.0,186,11173,2.0,PIT,,,,Active,,nfl,ae8df284-294a-4b8e-bd02-4b877be2ead3,,1696782059348.0,#dshawnjamison-NFL-PIT-38,1999-06-04,,['DB'],Jamison,"{'channel_id': '1113708880870797312', 'rookie_year': '2023'}",38.0,,D'Shawn Jamison,Lamar (TX),,dshawn,,7C4AF5D9EC10,CB,26.0,D'Shawn,jamison,dshawnjamison
8913,,,74,,,,9999999.0,,[],16634.0,,Texas State,,a6040560-e828-11ec-90db-7feffa7a97df,True,,,,,1049298.0,291,8913,1.0,,,,,Active,,nfl,,,,#caeveonpatton-NFL-FA-75,1999-03-02,,['DL'],Patton,"{'channel_id': '1116853549486047232', 'years_exp_shift': '1'}",75.0,,Caeveon Patton,Cuero (TX),,caeveon,,,DT,24.0,Caeveon,patton,caeveonpatton
8372,,3.0,75,,,ROLB,9999999.0,,[],16094.0,,Western Kentucky,,18f1a22d-08c6-441e-8a7b-e8d02a047b81,True,,,,,1056639.0,235,8372,3.0,ATL,,,,Active,,nfl,eeafd9a2-e2cb-46a0-8e03-24387f2a6992,,1651286134386.0,#deangelomalone-NFL-ATL-51,1999-07-12,,['DL'],Malone,"{'channel_id': '1113708858078949377', 'rookie_year': '2022'}",51.0,,DeAngelo Malone,Cedar Grove (GA),,deangelo,,92B4491A6489,DL,26.0,DeAngelo,malone,deangelomalone
10924,,,76,,,,9999999.0,,[],16703.0,,South Carolina,,87895e2c-f210-497d-956a-cb5aac9fd8b5,True,,,,,1161189.0,303,10924,2.0,KC,,,,Active,,nfl,da7e2c24-902c-4810-854d-4d99686fce92,,1756230909247.0,#zacchpickens-NFL-KC-79,2000-03-06,,['DL'],Pickens,"{'channel_id': '1113708764147511296', 'rookie_year': '2023'}",79.0,,Zacch Pickens,T. L. Hanna (SC),,zacch,,AEE48B774F0D,DL,25.0,Zacch,pickens,zacchpickens
8735,,,69,,,,9999999.0,,[],16411.0,,Baylor,,28445160-d208-11ec-ab20-b37737d70cc4,True,,,,,934316.0,185,8735,1.0,,,,,Active,,nfl,,,,#jaironmcvea-NFL-FA-0,,,['DB'],McVea,"{'channel_id': '1116853522441175040', 'years_exp_shift': '1'}",0.0,,Jairon McVea,George Ranch (TX),,jairon,,,DB,,Jairon,mcvea,jaironmcvea
2711,,,73,,,,413.0,17179.0,[],10179.0,,Old Dominion,599113.0,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,True,,,,2565969.0,599113.0,210,2711,10.0,,,,,Active,,nfl,732f66fa-a358-4f01-a83f-eabf7aad5533,00-0031800,1756260921898.0,#taylorheinicke-NFL-FA-4,1993-03-15,28839.0,['QB'],Heinicke,"{'channel_id': '1113708858699706368', 'rookie_year': '2015'}",4.0,,Taylor Heinicke,Collins Hill (GA),10665.0,taylor,,7F78C3426A08,QB,32.0,Taylor,heinicke,taylorheinicke
6857,,,77,,,,665.0,21730.0,[],14545.0,,Texas,,214ae0bc-d6ed-4216-a154-f253c85bb90b,True,,,,4039043.0,911644.0,220,6857,5.0,,,,,Active,,nfl,bfe6d273-7a49-45e6-a899-c1f68f3bff6b,,1756197906346.0,#collinjohnson-NFL-FA-17,1997-09-23,32835.0,['WR'],Johnson,"{'channel_id': '1113708761215692800', 'rookie_year': '2020'}",17.0,,Collin Johnson,Valley Christian (CA),,collin,,B7FBF1B8B728,WR,27.0,Collin,johnson,collinjohnson
157,,,"6'5""",,,,9999999.0,4124.0,[],,,Texas,,,False,,,,,,233,157,7.0,,,,,Inactive,,nfl,,,,#vinceyoung-NFL-FA-13,1983-05-18,,['QB'],Young,,13.0,,Vince Young,,,vince,,,QB,35.0,Vince,young,vinceyoung
5416,,,74,,Undisclosed,,9999999.0,20434.0,[],12669.0,Questionable,Virginia Tech,,e11ce848-c797-460b-bb46-6b9ceae48542,True,,,,3045458.0,728180.0,197,5416,6.0,,,,,Inactive,,nfl,,00-0034545,1724980506542.0,#brandonfacyson-NFL-FA-31,1994-09-08,31676.0,['DB'],Facyson,"{'channel_id': '1113708773391757312', 'rookie_year': '2018'}",31.0,,Brandon Facyson,Northgate (GA),,brandon,,A055499FBF39,CB,29.0,Brandon,facyson,brandonfacyson
12916,,,70,,,,9999999.0,,[],18615.0,,Oregon,,ea1deae0-249d-11f0-bfee-1b4de76fc49e,True,,,,,,185,12916,0.0,JAX,,,,Active,,nfl,2ff5d28b-0c54-48b5-b1f2-a1fc0b0e651c,,1756230309259.0,#jabbarmuhammad-NFL-JAX-37,2001-12-28,,['DB'],Muhammad,"{'channel_id': '1222772298562420736', 'rookie_year': '2025'}",37.0,,Jabbar Muhammad,DeSoto (TX),,jabbar,,77C5483094EDF676,CB,23.0,Jabbar,muhammad,jabbarmuhammad
1202,,,77,,,P,9999999.0,14409.0,[],8381.0,,Oregon State,,380435a9-1833-4381-a12b-498a43732798,True,,,,15153.0,459211.0,225,1202,13.0,TEN,,,,Active,,nfl,b904ea8a-8c2a-4d9c-82b7-41839664391f,00-0028872,1741731309833.0,#johnnyhekker-NFL-TEN-3,1990-02-08,26350.0,['P'],Hekker,"{'channel_id': '1113708882087145472', 'rookie_year': '2012'}",3.0,,Johnny Hekker,Bothell (WA),8073.0,johnny,,1895E5AF7307,P,35.0,Johnny,hekker,johnnyhekker
12918,,,79,,Undisclosed,OL,9999999.0,,[],18931.0,IR,UConn,,088bad90-24a9-11f0-8df1-21c1ba5ce671,True,,,,,,310,12918,0.0,ARI,,,,Inactive,,nfl,6a8ca63d-7065-4959-b23b-f48e1119604f,,1754279410728.0,#valentinsenn-NFL-ARI-69,2000-04-23,,['OL'],Senn,"{'channel_id': '1222787405338124288', 'rookie_year': '2025'}",69.0,,Valentin Senn,BHAK Hall (AUT),,valentin,,A8524997002C175F,OL,25.0,Valentin,senn,valentinsenn
11215,,,75,,,,9999999.0,,[],16726.0,,Iowa State,,16b83cc0-e9ec-11ed-9c34-3f26f2e7ed88,True,,,,,1164725.0,273,11215,1.0,,,,,Active,,nfl,,,,#mjanderson-NFL-FA-79,2001-01-15,,['DL'],Anderson,{'channel_id': '1116852664689229824'},79.0,,MJ Anderson,Christian Brothers (MO),,mj,,,DE,22.0,MJ,anderson,mjanderson
11227,,,74,,,,9999999.0,,[],,,Rutgers,,b3bdf790-ea09-11ed-8d34-41182339b277,True,,,,,,290,11227,1.0,,,,,Active,,nfl,,,,#ifeanyimaijeh-NFL-FA-0,,,['DL'],Maijeh,{'channel_id': '1116852666719272960'},0.0,,Ifeanyi Maijeh,Poly Prep (NY),,ifeanyi,,,DL,,Ifeanyi,maijeh,ifeanyimaijeh
12537,,,71,,Undisclosed,,9999999.0,,[],18582.0,Questionable,Oregon State,,a1628ed0-f30d-11ef-8500-7d9889fc8a04,True,,,,,,192,12537,0.0,,,,,Active,,nfl,,,1756348225945.0,#ryancooper-NFL-FA,2001-08-31,,['DB'],Cooper,"{'channel_id': '1199911561955643392', 'rookie_year': ''}",,,Ryan Cooper,Adrian Wilcox (CA),,ryan,,,CB,23.0,Ryan,cooper,ryancooper
8182,,,78,,,,9999999.0,,[],,,Iowa State,,2b1fe940-ce06-11ec-9598-03840dd5f387,True,,,,,946619.0,251,8182,1.0,,,,,Active,,nfl,,,,#chaseallen-NFL-FA-87,1997-07-09,,['TE'],Allen,"{'channel_id': '1116853471371329536', 'source_id': 'bb97d66f-bcf1-4e10-a386-0a50cbc37270'}",87.0,,Chase Allen,Nixa (MO),,chase,,,TE,26.0,Chase,allen,chaseallen
7147,,,73,,,,9999999.0,22149.0,[],14579.0,,Tulane,,04401033-2785-4a87-b19a-312f45a53502,True,,,,4040652.0,914831.0,202,7147,3.0,,,,,Inactive,,nfl,,,1696300244586.0,#bopetekeyes-NFL-FA-30,1997-11-09,32907.0,['DB'],Keyes,{'channel_id': '1116853338076348416'},30.0,,Bopete Keyes,Laurel (MS),,bopete,,,CB,25.0,Bopete,keyes,bopetekeyes
1316,,,"6'1""",,,,9999999.0,14811.0,[],8601.0,,Massachusetts,401198.0,f09abd01-9f5a-4f2c-ae39-55c2e613b114,False,,,,15600.0,,245,1316,2.0,,,,,Inactive,,nfl,,,,#emiligwenagu-NFL-FA-44,1989-03-27,26002.0,['RB'],Igwenagu,,44.0,,Emil Igwenagu,,,emil,,,RB,29.0,Emil,igwenagu,emiligwenagu
1846,,,"6'4""",,,,9999999.0,16053.0,[],9432.0,,Florida State,,86e6715b-d60c-4e05-898b-777c9f861db1,False,,,,16826.0,,310,1846,6.0,,,,,Inactive,,nfl,,,,#bryanstork-NFL-FA-66,1990-11-15,27633.0,['OL'],Stork,,66.0,,Bryan Stork,Vero Beach (FL),9653.0,bryan,,,C,29.0,Bryan,stork,bryanstork
4157,,,66,,,,464.0,19003.0,[],11758.0,,North Carolina A&T,756928.0,a8342d20-9901-49a6-bc45-79f192418188,True,,,,3066158.0,756928.0,181,4157,7.0,,,,,Active,,nfl,,00-0033556,1722537349744.0,#tarikcohen-NFL-FA-31,1995-07-26,30232.0,['RB'],Cohen,"{'channel_id': '1113708744962764800', 'rookie_year': '2017'}",31.0,,Tarik Cohen,Bunn (NC),12322.0,tarik,,B88A126D1457,RB,29.0,Tarik,cohen,tarikcohen
5601,,,74,,,,9999999.0,20321.0,[],12756.0,,Central Florida,,456fb5aa-5ecd-4cf4-819a-a7708ed8f0e3,False,,,,3128455.0,,307,5601,4.0,,,,,Inactive,,nfl,,00-0034454,1569292236267.0,#jamiyuspittman-NFL-FA-65,1994-10-23,31542.0,['DL'],Pittman,,65.0,,Jamiyus Pittman,Colquitt County,,jamiyus,,,DT,27.0,Jamiyus,pittman,jamiyuspittman
3324,,,78,,,,9999999.0,18085.0,[],11025.0,,Baylor,,2b808ae0-ff65-43d5-9a07-b21d02e36c35,True,,,,2577042.0,,315,3324,6.0,,,,,Active,,nfl,,00-0032976,1574102141956.0,#spencerdrango-NFL-FA-74,1992-10-15,29402.0,['OL'],Drango,{'channel_id': '1116852849964220416'},74.0,,Spencer Drango,Cedar Park (TX),,spencer,,,G,29.0,Spencer,drango,spencerdrango
3452,,,78,,,,9999999.0,18216.0,[],11073.0,,Oregon,,05d61ac1-b552-4628-b267-211cd1db9aee,True,,,,,,295,3452,9.0,,,,,Active,,nfl,,,,#tylerjohnstone-NFL-FA-0,1992-09-29,29520.0,['OL'],Johnstone,{'rookie_year': '2016'},0.0,,Tyler Johnstone,Hamilton (AZ),,tyler,,,OT,32.0,Tyler,johnstone,tylerjohnstone
2255,,,69,,,,9999999.0,16664.0,[],9459.0,,South Carolina,604917.0,617435c6-4a3f-4689-ab15-44bd93b33615,False,,,,16946.0,,200,2255,8.0,,,,,Inactive,,nfl,,00-0031326,1557350729162.0,#bruceellington-NFL-FA-12,1991-08-22,27634.0,['WR'],Ellington,,12.0,,Bruce Ellington,Berkeley (SC),9608.0,bruce,,,WR,30.0,Bruce,ellington,bruceellington
1756,,,"6'1""",,,,9999999.0,15773.0,[],8679.0,,Penn State,514122.0,b48d3452-0067-4f79-8fd5-8b1adc1bcd36,False,,,,15843.0,,295,1756,7.0,,,,,Inactive,,nfl,,,,#jordanhill-NFL-FA-93,1991-02-08,26710.0,['DL'],Hill,,93.0,,Jordan Hill,Steelton-Highspire (PA),,jordan,,,DT,29.0,Jordan,hill,jordanhill
2003,,,73,,,,297.0,16276.0,[],9353.0,,Michigan State,511509.0,132721b4-fd32-4795-b214-ab4baaaceb3a,True,,,,16995.0,,212,2003,8.0,,,,,Active,,nfl,,00-0030670,1627861216950.0,#benniefowler-NFL-FA-4,1991-06-10,27826.0,['WR'],Fowler,{'channel_id': '1116852773376229376'},4.0,,Bennie Fowler,Detroit Country Day (MI),9826.0,bennie,,,WR,30.0,Bennie,fowler,benniefowler
2594,,,"5'10""",,,,9999999.0,17061.0,[],10531.0,,Morningside,508607.0,f4e291d0-262d-4655-90e9-66b61caaecc4,False,,,,2465679.0,,215,2594,5.0,,,,,Inactive,,nfl,,,,#brandonwegher-NFL-FA-32,1990-12-09,28737.0,['RB'],Wegher,,32.0,,Brandon Wegher,SC Bishop Heelan (IA),,brandon,,,RB,29.0,Brandon,wegher,brandonwegher
4194,,,77,,,,9999999.0,19040.0,[],11789.0,,Utah,,a8a5db13-5676-4194-8e2c-c75778366a3b,False,,,,2971635.0,,309,4194,5.0,,,,,Inactive,,nfl,,00-0033959,1564443618998.0,#jjdielman-NFL-FA-64,1993-12-16,30289.0,['OL'],Dielman,,64.0,,J.J. Dielman,Desert Vista (AZ),12383.0,jj,,,G,28.0,J.J.,dielman,jjdielman
678,,,73,,,,9999999.0,11940.0,[],7166.0,,California,,38a7122f-5c9d-4b65-99bc-b9822f9d981a,True,,,,9424.0,,245,678,17.0,,,,,Injured Reserve,,nfl,,00-0023259,1577723723233.0,#lorenzoalexander-NFL-FA-0,1983-05-31,7569.0,['LB'],Alexander,{'channel_id': '1116853306904281088'},0.0,,Lorenzo Alexander,St. Mary's College (CA),3824.0,lorenzo,,,LB,38.0,Lorenzo,alexander,lorenzoalexander
12285,,,76,,,,9999999.0,,[],,,Grand Valley State,,bf130560-0c70-11ef-b80c-4961ec472b8c,True,,,,,,223,12285,1.0,,,,,Active,,nfl,,,,#cadepeterson-NFL-FA,,,['QB'],Peterson,"{'channel_id': '1113708814386884609', 'rookie_year': '2024'}",,,Cade Peterson,Glen Lake (MI),,cade,,,QB,,Cade,peterson,cadepeterson
7533,,,72,,Knee,,486.0,,[],15334.0,Questionable,Auburn,,98374ffa-8c40-49ce-bc85-745ad7d74f91,True,,,Sprain,,1129405.0,195,7533,4.0,,,,,Active,,nfl,,,1724617234475.0,#anthonyschwartz-NFL-FA-84,2000-09-05,,['WR'],Schwartz,"{'channel_id': '1113708738927161344', 'rookie_year': '2021'}",84.0,,Anthony Schwartz,American Heritage (FL),,anthony,,DB51AFB478D3,WR,24.0,Anthony,schwartz,anthonyschwartz
7460,,,75,,,,9999999.0,22437.0,[],14930.0,,Boston College,,9d919856-fa8a-4f06-bd1c-89ebdaca1808,True,,,,3915308.0,,260,7460,2.0,,,,,Active,,nfl,,,1606619436287.0,#jakeburt-NFL-FA-0,1996-08-25,33026.0,['TE'],Burt,"{'channel_id': '1116853392375808000', 'injury_override_regular_2020_5': 'COV'}",0.0,,Jake Burt,St. John's Prep (MA),,jake,,,TE,25.0,Jake,burt,jakeburt
2283,,,"6'3""",,,,9999999.0,16703.0,[],9286.0,,Florida State,605425.0,f539132f-7172-4dd5-b4d9-504aeaf9ec46,False,,,,17289.0,,232,2283,1.0,,,,,Inactive,,nfl,,,,#jameswilder-NFL-FA-38,1992-04-14,28031.0,['RB'],Wilder,,38.0,,James Wilder,,,james,,,RB,26.0,James,wilder,jameswilder
