id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,collegeId,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,is_latest
17241,nfl,Marcus Roberson,Marcus,Roberson,CB,47.0,False,191.0,72.0,33.0,1992-10-04T07:00Z,3.0,Lauderdale Lakes,FL,,2014.0,Washington,264.0,collegeAthlete,,,,,STL,2025-10-11T16:21:53.132055,1
1144,nfl,James Roberson,James,Roberson,DE,92.0,False,275.0,75.0,54.0,1971-05-03T07:00Z,4.0,Bartow,FL,,,Florida State,52.0,direct,,,,,JAX,2025-10-11T16:21:53.132055,1
11071,nfl,Derrick Roberson,Derrick,Roberson,CB,25.0,False,182.0,70.0,40.0,1985-03-12T08:00Z,2.0,Oakland Park,FL,USA,2007.0,Rutgers,164.0,collegeAthlete,,,,,TEN,2025-10-11T16:21:53.132055,1
4254276,nfl,Alton Robinson,Alton,Robinson,LB,98.0,False,259.0,75.0,27.0,1998-06-02T07:00Z,3.0,Converse,TX,USA,2020.0,Syracuse,183.0,collegeAthlete,2020.0,5.0,148.0,SEA,SEA,2025-10-11T16:21:53.132055,1
4430807,nfl,Bijan Robinson,Bijan,Robinson,RB,7.0,True,215.0,71.0,23.0,2002-01-30T08:00Z,3.0,Tucson,AZ,USA,,Texas,251.0,collegeAthlete,2023.0,1.0,8.0,ATL,ATL,2025-10-11T16:21:53.132055,1
4249342,nfl,Mark Robinson,Mark,Robinson,LB,45.0,True,235.0,71.0,26.0,1999-08-14T07:00Z,4.0,Leesburg,GA,USA,,Ole Miss,145.0,collegeAthlete,2022.0,7.0,225.0,PIT,NYJ,2025-10-11T16:21:53.132055,1
1321,nfl,Marcus Robinson,Marcus,Robinson,WR,,False,215.0,75.0,50.0,1975-02-27T07:00Z,11.0,Fort Valley,GA,,1997.0,South Carolina,2579.0,direct,,,,,MIN,2025-10-11T16:21:53.132055,1
17411,nfl,Luther Robinson,Luther,Robinson,DT,68.0,False,301.0,75.0,34.0,1991-02-24T08:00Z,2.0,Fort Pierce,FL,,2014.0,Miami,2390.0,collegeAthlete,,,,,SD,2025-10-11T16:21:53.132055,1
12843,nfl,Lee Robinson,Lee,Robinson,LB,58.0,False,253.0,74.0,38.0,1987-04-23T07:00Z,1.0,Centreville,MS,,2009.0,Alcorn State,2016.0,collegeAthlete,,,,,MIA,2025-10-11T16:21:53.132055,1
4428368,nfl,Layden Robinson,Layden,Robinson,G,64.0,False,311.0,75.0,24.0,2001-05-03T07:00Z,2.0,Manvel,TX,USA,,Texas A&M,245.0,collegeAthlete,2024.0,4.0,103.0,NE,NE,2025-10-11T16:21:53.132055,1
10519,nfl,Laurent Robinson,Laurent,Robinson,WR,81.0,False,205.0,74.0,40.0,1985-05-20T07:00Z,6.0,,,,2007.0,Illinois State,2287.0,collegeAthlete,2007.0,3.0,75.0,ATL,JAX,2025-10-11T16:21:53.132055,1
4373087,nfl,Lance Robinson,Lance,Robinson,CB,39.0,False,185.0,70.0,25.0,2000-03-20T08:00Z,2.0,New Orleans,LA,USA,,Tulane,2655.0,collegeAthlete,,,,,CIN,2025-10-11T16:21:53.132055,1
2557,nfl,Koren Robinson,Koren,Robinson,WR,18.0,False,205.0,73.0,45.0,1980-03-19T08:00Z,4.0,Belmont,NC,USA,2001.0,NC State,152.0,collegeAthlete,2001.0,1.0,9.0,SEA,SEA,2025-10-11T16:21:53.132055,1
16530,nfl,Khiry Robinson,Khiry,Robinson,RB,33.0,False,220.0,72.0,35.0,1989-12-28T08:00Z,4.0,Temple,TX,USA,2013.0,West Texas A&M,2704.0,collegeAthlete,,,,,NYJ,2025-10-11T16:21:53.132055,1
4241889,nfl,Kenny Robinson,Kenny,Robinson,S,41.0,False,200.0,74.0,26.0,1999-01-08T08:00Z,3.0,Wilkinsburg,PA,USA,2020.0,West Virginia,277.0,collegeAthlete,2020.0,5.0,152.0,CAR,PIT,2025-10-11T16:21:53.132055,1
4567095,nfl,Keilan Robinson,Keilan,Robinson,RB,,False,191.0,68.0,25.0,2000-02-16T08:00Z,2.0,Washington,DC,USA,,Texas,251.0,collegeAthlete,2024.0,5.0,167.0,JAX,NYJ,2025-10-11T16:21:53.132055,1
15017,nfl,Keenan Robinson,Keenan,Robinson,LB,48.0,False,245.0,75.0,36.0,1989-07-07T07:00Z,7.0,Omaha,NE,,2012.0,Texas,251.0,collegeAthlete,2012.0,4.0,119.0,WSH,BUF,2025-10-11T16:21:53.132055,1
14948,nfl,Josh Robinson,Josh,Robinson,CB,29.0,False,200.0,70.0,34.0,1991-01-08T08:00Z,8.0,Fort Lauderdale,FL,,2012.0,UCF,2116.0,collegeAthlete,2012.0,3.0,66.0,MIN,JAX,2025-10-11T16:21:53.132055,1
15049,nfl,Trenton Robinson,Trenton,Robinson,S,39.0,False,195.0,69.0,35.0,1990-02-16T08:00Z,4.0,Bay City,MI,,2012.0,Michigan State,127.0,collegeAthlete,2012.0,6.0,180.0,SF,CAR,2025-10-11T16:21:53.132055,1
5206,nfl,Travaris Robinson,Travaris,Robinson,DB,39.0,False,193.0,70.0,44.0,1981-09-01T07:00Z,2.0,Miami,FL,,,Auburn,2.0,collegeAthlete,,,,,ATL,2025-10-11T16:21:53.132055,1
4690179,nfl,Tavius Robinson,Tavius,Robinson,LB,95.0,True,262.0,78.0,26.0,1999-01-03T08:00Z,3.0,Guelph,ON,Canada,,Ole Miss,145.0,collegeAthlete,2023.0,4.0,124.0,BAL,BAL,2025-10-11T16:21:53.132055,1
10562,nfl,Ryne Robinson,Ryne,Robinson,WR,10.0,False,179.0,69.0,40.0,1984-11-04T08:00Z,3.0,Toledo,OH,,2007.0,Miami (OH),193.0,collegeAthlete,2007.0,4.0,118.0,CAR,CAR,2025-10-11T16:21:53.132055,1
16531,nfl,Ryan Robinson,Ryan,Robinson,DE,44.0,False,255.0,76.0,34.0,1990-12-09T08:00Z,2.0,Charleston,SC,,2013.0,Oklahoma State,197.0,collegeAthlete,,,,,SEA,2025-10-11T16:21:53.132055,1
3042718,nfl,Rashard Robinson,Rashard,Robinson,CB,28.0,False,177.0,73.0,30.0,1995-07-23T07:00Z,6.0,Pompano Beach,FL,USA,2016.0,LSU,99.0,collegeAthlete,2016.0,4.0,133.0,SF,TB,2025-10-11T16:21:53.132055,1
10698,nfl,Ramzee Robinson,Ramzee,Robinson,CB,38.0,False,190.0,70.0,41.0,1984-02-20T08:00Z,3.0,Huntsville,AL,,2007.0,Alabama,333.0,collegeAthlete,2007.0,7.0,255.0,DET,DEN,2025-10-11T16:21:53.132055,1
7358,nfl,Rafael Robinson,Rafael,Robinson,DB,37.0,False,200.0,71.0,56.0,1969-06-19T07:00Z,6.0,Marshall,TX,,,Wisconsin,275.0,direct,,,,,TEN,2025-10-11T16:21:53.132055,1
13238,nfl,Patrick Robinson,Patrick,Robinson,CB,21.0,False,191.0,71.0,38.0,1987-09-07T07:00Z,12.0,Miami,FL,USA,2010.0,Florida State,52.0,collegeAthlete,2010.0,1.0,32.0,NO,NO,2025-10-11T16:21:53.132055,1
7415,nfl,Patrick Robinson,Patrick,Robinson,WR,,False,176.0,68.0,56.0,1969-10-03T07:00Z,2.0,Memphis,TN,,1993.0,Tennessee State,2634.0,direct,,,,,ARI,2025-10-11T16:21:53.132055,1
9686,nfl,Michael Robinson,Michael,Robinson,FB,26.0,False,240.0,73.0,42.0,1983-02-06T08:00Z,9.0,Richmond,VA,,2006.0,Penn State,213.0,collegeAthlete,2006.0,4.0,100.0,SF,SEA,2025-10-11T16:21:53.132055,1
1349,nfl,Bryan Robinson,Bryan,Robinson,DT,97.0,False,304.0,76.0,51.0,1974-06-22T07:00Z,14.0,Toledo,OH,USA,1997.0,Fresno State,278.0,direct,,,,,ARI,2025-10-11T16:21:53.132055,1
3137087,nfl,Edmond Robinson,Edmond,Robinson,LB,48.0,False,245.0,75.0,33.0,1992-02-23T08:00Z,5.0,,,,2015.0,Newberry,2444.0,collegeAthlete,2015.0,7.0,232.0,MIN,SEA,2025-10-11T16:21:53.132055,1
5535,nfl,Dunta Robinson,Dunta,Robinson,CB,21.0,False,183.0,70.0,43.0,1982-04-11T08:00Z,10.0,Athens,GA,,2004.0,South Carolina,2579.0,collegeAthlete,2004.0,1.0,10.0,HOU,KC,2025-10-11T16:21:53.132055,1
4244300,nfl,Dominique Robinson,Dominique,Robinson,DE,90.0,True,275.0,77.0,27.0,1998-07-02T07:00Z,4.0,Canton,OH,USA,,Miami (OH),193.0,collegeAthlete,2022.0,5.0,174.0,CHI,CHI,2025-10-11T16:21:53.132055,1
9280,nfl,Derreck Robinson,Derreck,Robinson,DL,67.0,False,295.0,76.0,43.0,1982-03-03T08:00Z,5.0,Minneapolis,MN,,2005.0,Iowa,2294.0,collegeAthlete,,,,,CLE,2025-10-11T16:21:53.132055,1
15951,nfl,Denard Robinson,Denard,Robinson,RB,16.0,False,213.0,72.0,35.0,1990-09-22T07:00Z,4.0,Deerfield Beach,FL,,2013.0,Michigan,130.0,collegeAthlete,2013.0,5.0,135.0,JAX,JAX,2025-10-11T16:21:53.132055,1
3043116,nfl,Demarcus Robinson,Demarcus,Robinson,WR,5.0,True,202.0,73.0,31.0,1994-09-21T07:00Z,10.0,Fort Valley,GA,USA,2016.0,Florida,57.0,collegeAthlete,2016.0,4.0,126.0,KC,SF,2025-10-11T16:21:53.132055,1
10835,nfl,DelJuan Robinson,DelJuan,Robinson,DT,,False,307.0,75.0,41.0,1984-07-01T07:00Z,3.0,Memphis,TN,,2007.0,Mississippi State,344.0,collegeAthlete,,,,,HOU,2025-10-11T16:21:53.132055,1
4569480,nfl,Darius Robinson,Darius,Robinson,DE,56.0,True,285.0,77.0,24.0,2001-09-13T07:00Z,2.0,Southfield,MI,USA,,Missouri,142.0,collegeAthlete,2024.0,1.0,27.0,ARI,ARI,2025-10-11T16:21:53.132055,1
1295,nfl,Damien Robinson,Damien,Robinson,FS,22.0,False,223.0,74.0,51.0,1973-12-22T08:00Z,8.0,Dallas,TX,,1997.0,Iowa,2294.0,direct,,,,,SEA,2025-10-11T16:21:53.132055,1
4044448,nfl,Curtis Robinson,Curtis,Robinson,LB,59.0,True,235.0,75.0,27.0,1998-06-02T07:00Z,4.0,Irvine,CA,USA,,Stanford,24.0,collegeAthlete,,,,,SF,2025-10-11T16:21:53.132055,1
2516338,nfl,Corey Robinson,Corey,Robinson,OT,60.0,False,315.0,79.0,33.0,1992-05-21T07:00Z,5.0,Havelock,NC,,2015.0,South Carolina,2579.0,collegeAthlete,2015.0,7.0,240.0,DET,WSH,2025-10-11T16:21:53.132055,1
4431586,nfl,Chop Robinson,Chop,Robinson,LB,44.0,True,254.0,75.0,22.0,2003-01-02T08:00Z,2.0,Gaithersburg,MD,USA,,Penn State,213.0,collegeAthlete,2024.0,1.0,21.0,MIA,MIA,2025-10-11T16:21:53.132055,1
3115313,nfl,Cam Robinson,Cam,Robinson,OT,68.0,True,335.0,78.0,30.0,1995-10-09T07:00Z,9.0,Monroe,LA,USA,2017.0,Alabama,333.0,collegeAthlete,2017.0,2.0,34.0,JAX,CLE,2025-10-11T16:21:53.132055,1
3007919,nfl,Jevoni Robinson,Jevoni,Robinson,TE,81.0,False,225.0,80.0,32.0,1992-11-16T08:00Z,1.0,,,,2017.0,Barry University,2053.0,direct,,,,,HOU,2025-10-11T16:21:53.132055,1
108,nfl,Eugene Robinson,Eugene,Robinson,FS,41.0,False,200.0,73.0,62.0,1963-05-28T07:00Z,16.0,Hartford,CT,,,Colgate,2142.0,direct,,,,,CAR,2025-10-11T16:21:53.132055,1
456,nfl,Jeff Robinson,Jeff,Robinson,LS,49.0,False,250.0,76.0,55.0,1970-02-20T08:00Z,16.0,Kennewick,WA,,1993.0,Idaho,70.0,direct,1993.0,4.0,98.0,DEN,SEA,2025-10-11T16:21:53.132055,1
4035604,nfl,Janarius Robinson,Janarius,Robinson,DE,98.0,False,263.0,77.0,27.0,1998-05-04T07:00Z,5.0,Panama City,FL,USA,,Florida State,52.0,collegeAthlete,2021.0,4.0,134.0,MIN,KC,2025-10-11T16:21:53.132055,1
4430411,nfl,Jammie Robinson,Jammie,Robinson,S,,False,200.0,71.0,24.0,2001-01-24T08:00Z,3.0,Cordele,GA,USA,,Florida State,52.0,collegeAthlete,2023.0,5.0,145.0,CAR,KC,2025-10-11T16:21:53.132055,1
4052042,nfl,James Robinson,James,Robinson,RB,26.0,False,219.0,69.0,27.0,1998-08-09T07:00Z,4.0,Rockford,IL,USA,2020.0,Illinois State,2287.0,collegeAthlete,,,,,NO,2025-10-11T16:21:53.132055,1
2574024,nfl,Jamal Robinson,Jamal,Robinson,WR,19.0,False,205.0,76.0,32.0,1993-01-13T08:00Z,1.0,New Orleans,LA,,2016.0,Louisiana,309.0,collegeAthlete,,,,,JAX,2025-10-11T16:21:53.132055,1
7439,nfl,Greg Robinson,Greg,Robinson,OT,78.0,False,330.0,77.0,32.0,1992-10-21T07:00Z,6.0,Thibodaux,LA,,2014.0,Auburn,2.0,collegeAthlete,2014.0,1.0,2.0,STL,CLE,2025-10-11T16:21:53.132055,1
10965,nfl,Gijon Robinson,Gijon,Robinson,TE,,False,255.0,73.0,40.0,1984-10-12T07:00Z,4.0,Denver,CO,,2007.0,Aquinas,486.0,direct,,,,,SF,2025-10-11T16:21:53.132055,1
15214,nfl,Gerell Robinson,Gerell,Robinson,TE,89.0,False,248.0,76.0,35.0,1989-10-13T07:00Z,2.0,Gary,IN,,2012.0,Arizona State,9.0,collegeAthlete,,,,,MIA,2025-10-11T16:21:53.132055,1
7060,nfl,Gerald Robinson,Gerald,Robinson,DE,,False,262.0,75.0,62.0,1963-05-04T07:00Z,8.0,Tuskegee,AL,,1986.0,Auburn,2.0,direct,,,,,LOS,2025-10-11T16:21:53.132055,1
7363,nfl,Frank Robinson,Frank,Robinson,DB,,False,180.0,71.0,56.0,1969-01-11T08:00Z,2.0,Newark,NJ,,1992.0,Kansas State,2306.0,collegeAthlete,,,,,DEN,2025-10-11T16:21:53.132055,1
4243003,nfl,Ronnie Rivers,Ronnie,Rivers,RB,20.0,False,192.0,69.0,26.0,1999-01-31T08:00Z,4.0,Brentwood,CA,USA,,Fresno State,278.0,collegeAthlete,,,,,LAR,2025-10-11T16:21:53.132055,1
678,nfl,Ron Rivers,Ron,Rivers,RB,20.0,False,207.0,68.0,53.0,1971-11-13T08:00Z,6.0,Elizabeth,NJ,,,Fresno State,278.0,direct,,,,,ATL,2025-10-11T16:21:53.132055,1
6798,nfl,Reggie Rivers,Reggie,Rivers,RB,38.0,False,215.0,73.0,57.0,1968-02-22T08:00Z,6.0,Dayton,OH,,,Texas State,326.0,direct,,,,,DEN,2025-10-11T16:21:53.132055,1
4426926,nfl,Demani Richardson,Demani,Richardson,S,36.0,True,215.0,73.0,25.0,2000-10-07T07:00Z,2.0,Waxahachie,TX,USA,,Texas A&M,245.0,collegeAthlete,,,,,CAR,2025-10-11T16:21:53.132055,1
4605498,nfl,Decamerion Richardson,Decamerion,Richardson,CB,25.0,True,192.0,74.0,24.0,2001-03-16T08:00Z,2.0,Cullen,LA,USA,,Mississippi State,344.0,collegeAthlete,2024.0,4.0,112.0,LV,LV,2025-10-11T16:21:53.132055,1
6286,nfl,David Richardson,David,Richardson,DB,26.0,False,202.0,72.0,44.0,1981-09-09T07:00Z,3.0,Inglewood,CA,,,Cal Poly,13.0,direct,,,,,JAX,2025-10-11T16:21:53.132055,1
15111,nfl,Daryl Richardson,Daryl,Richardson,RB,38.0,False,196.0,71.0,35.0,1990-04-12T07:00Z,4.0,Jacksonville,FL,USA,2012.0,Abilene Christian,2000.0,direct,2012.0,7.0,252.0,STL,IND,2025-10-11T16:21:53.132055,1
1554,nfl,Damien Richardson,Damien,Richardson,DB,39.0,False,210.0,73.0,49.0,1976-04-03T08:00Z,7.0,Los Angeles,CA,,1998.0,Arizona State,9.0,direct,,,,,CAR,2025-10-11T16:21:53.132055,1
16825,nfl,Cyril Richardson,Cyril,Richardson,OL,73.0,False,329.0,77.0,34.0,1990-12-27T08:00Z,3.0,New Orleans,LA,,2014.0,Baylor,239.0,collegeAthlete,2014.0,5.0,153.0,BUF,CHI,2025-10-11T16:21:53.132055,1
7949,nfl,C.J. Richardson,C.J.,Richardson,DB,29.0,False,209.0,70.0,53.0,1972-06-10T07:00Z,2.0,Dallas,TX,,1995.0,Miami,2390.0,direct,,,,,SEA,2025-10-11T16:21:53.132055,1
7301,nfl,Bucky Richardson,Bucky,Richardson,QB,,False,228.0,73.0,56.0,1969-02-07T08:00Z,3.0,Baton Rouge,LA,,1992.0,Texas A&M,245.0,direct,,,,,HOU,2025-10-11T16:21:53.132055,1
2578316,nfl,Bobby Richardson,Bobby,Richardson,DL,73.0,False,286.0,75.0,32.0,1992-11-20T08:00Z,2.0,Atlanta,GA,,2015.0,Indiana,84.0,collegeAthlete,,,,,NYG,2025-10-11T16:21:53.132055,1
11404,nfl,Barry Richardson,Barry,Richardson,OT,73.0,False,319.0,78.0,39.0,1986-05-15T07:00Z,6.0,Mount Pleasant,SC,,2008.0,Clemson,228.0,collegeAthlete,2008.0,6.0,170.0,KC,DET,2025-10-11T16:21:53.132055,1
3124369,nfl,A.J. Richardson,A.J.,Richardson,WR,83.0,False,212.0,72.0,30.0,1995-06-02T07:00Z,1.0,Lomita,CA,USA,2019.0,Boise State,68.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
2980480,nfl,Horace Richardson,Horace,Richardson,CB,27.0,False,199.0,71.0,32.0,1993-09-28T07:00Z,2.0,Everman,TX,USA,2017.0,SMU,2567.0,collegeAthlete,,,,,DEN,2025-10-11T16:21:53.132055,1
2577139,nfl,Jordan Richards,Jordan,Richards,S,48.0,False,210.0,71.0,32.0,1993-01-21T08:00Z,7.0,Folsom,CA,USA,2015.0,Stanford,24.0,collegeAthlete,2015.0,2.0,64.0,NE,BAL,2025-10-11T16:21:53.132055,1
10581,nfl,Jay Richardson,Jay,Richardson,LB,56.0,False,280.0,78.0,41.0,1984-01-27T08:00Z,5.0,Dublin,OH,,2007.0,Ohio State,194.0,collegeAthlete,2007.0,5.0,138.0,OAK,NO,2025-10-11T16:21:53.132055,1
14884,nfl,Trent Richardson,Trent,Richardson,RB,33.0,False,230.0,69.0,35.0,1990-07-10T07:00Z,4.0,Pensacola,FL,,2012.0,Alabama,333.0,collegeAthlete,2012.0,1.0,3.0,CLE,BAL,2025-10-11T16:21:53.132055,1
901,nfl,Tony Richardson,Tony,Richardson,FB,49.0,False,240.0,73.0,53.0,1971-12-17T08:00Z,16.0,,,Germany,1995.0,Auburn,2.0,direct,,,,,NYJ,2025-10-11T16:21:53.132055,1
7698,nfl,Terry Richardson,Terry,Richardson,RB,44.0,False,205.0,73.0,54.0,1971-10-08T07:00Z,1.0,Fort Lauderdale,FL,,,Arizona State,9.0,collegeAthlete,,,,,PIT,2025-10-11T16:21:53.132055,1
15811,nfl,Sheldon Richardson,Sheldon,Richardson,DT,90.0,False,290.0,75.0,34.0,1990-11-29T08:00Z,9.0,St. Louis,MO,USA,2013.0,Missouri,142.0,collegeAthlete,2013.0,1.0,13.0,NYJ,MIN,2025-10-11T16:21:53.132055,1
16925,nfl,Shaquille Richardson,Shaquille,Richardson,CB,39.0,False,190.0,72.0,33.0,1992-03-21T08:00Z,1.0,,,,2014.0,Arizona,12.0,collegeAthlete,2014.0,5.0,157.0,PIT,LV,2025-10-11T16:21:53.132055,1
15454,nfl,Sean Richardson,Sean,Richardson,S,28.0,False,216.0,74.0,35.0,1990-01-21T08:00Z,4.0,,,,2012.0,Vanderbilt,238.0,collegeAthlete,,,,,GB,2025-10-11T16:21:53.132055,1
16273,nfl,Rico Richardson,Rico,Richardson,WR,3.0,False,185.0,73.0,34.0,1991-07-01T07:00Z,1.0,Hinesville,GA,,2013.0,Jackson State,2296.0,collegeAthlete,,,,,SD,2025-10-11T16:21:53.132055,1
10645,nfl,Mike Richardson,Mike,Richardson,CB,37.0,False,190.0,71.0,41.0,1984-02-18T08:00Z,4.0,Sumter,SC,,2007.0,Notre Dame,87.0,collegeAthlete,2007.0,6.0,202.0,NE,IND,2025-10-11T16:21:53.132055,1
1395,nfl,Kyle Richardson,Kyle,Richardson,P,10.0,False,210.0,74.0,52.0,1973-03-02T08:00Z,8.0,Farmington,MO,,,Arkansas State,2032.0,direct,,,,,CLE,2025-10-11T16:21:53.132055,1
3122442,nfl,Ramon Richards,Ramon,Richards,CB,47.0,False,188.0,71.0,29.0,1995-11-29T08:00Z,1.0,Los Angeles,CA,,2018.0,Oklahoma State,197.0,collegeAthlete,,,,,LAR,2025-10-11T16:21:53.132055,1
4084949,nfl,Jeff Richards,Jeff,Richards,CB,29.0,False,210.0,74.0,34.0,1991-01-03T08:00Z,2.0,Del City,OK,USA,2017.0,Emporia State,2214.0,collegeAthlete,,,,,LAC,2025-10-11T16:21:53.132055,1
4255255,nfl,Whitney Richardson,Whitney,Richardson,DE,90.0,False,251.0,76.0,33.0,1992-07-26T07:00Z,1.0,,,,2017.0,Lane College,2323.0,direct,,,,,LAC,2025-10-11T16:21:53.132055,1
12,nfl,Jerry Rice,Jerry,Rice,WR,,False,200.0,74.0,62.0,1962-10-13T07:00Z,21.0,Crawford,MS,USA,1985.0,Mississippi Valley State,2400.0,direct,,,,,OAK,2025-10-11T16:21:53.132055,1
2565759,nfl,Denzel Rice,Denzel,Rice,CB,37.0,False,185.0,72.0,32.0,1993-03-31T08:00Z,3.0,Winston-Salem,NC,,2015.0,Coastal Carolina,324.0,collegeAthlete,,,,,BUF,2025-10-11T16:21:53.132055,1
4686781,nfl,Brenden Rice,Brenden,Rice,WR,82.0,False,210.0,75.0,23.0,2002-03-18T08:00Z,2.0,Chandler,AZ,USA,,USC,30.0,collegeAthlete,2024.0,7.0,225.0,LAC,LAC,2025-10-11T16:21:53.132055,1
3916749,nfl,Giovanni Ricci,Giovanni,Ricci,TE,49.0,False,240.0,75.0,28.0,1996-10-16T07:00Z,3.0,Loveland,OH,USA,2020.0,Western Michigan,2711.0,collegeAthlete,,,,,MIN,2025-10-11T16:21:53.132055,1
2975417,nfl,Patrick Ricard,Patrick,Ricard,FB,42.0,True,300.0,75.0,31.0,1994-05-27T07:00Z,9.0,Spencer,MA,USA,2017.0,Maine,311.0,collegeAthlete,,,,,BAL,2025-10-11T16:21:53.132055,1
10811,nfl,Lester Ricard,Lester,Ricard,QB,,False,228.0,76.0,41.0,1983-12-11T08:00Z,1.0,Denham Springs,LA,,2007.0,Tulane,2655.0,collegeAthlete,,,,,JAX,2025-10-11T16:21:53.132055,1
2879,nfl,Alan Ricard,Alan,Ricard,RB,,False,237.0,71.0,48.0,1977-01-17T08:00Z,6.0,Independence,LA,,2001.0,Miami (OH),193.0,direct,,,,,BAL,2025-10-11T16:21:53.132055,1
4252230,nfl,Forrest Rhyne,Forrest,Rhyne,LB,46.0,False,233.0,73.0,26.0,1999-05-29T07:00Z,1.0,Waynesboro,PA,USA,,Villanova,222.0,collegeAthlete,,,,,PIT,2025-10-11T16:21:53.132055,1
4426411,nfl,Sean Rhyan,Sean,Rhyan,G,75.0,True,321.0,77.0,25.0,2000-09-15T07:00Z,4.0,Ladera Ranch,CA,USA,,UCLA,26.0,collegeAthlete,2022.0,3.0,92.0,GB,GB,2025-10-11T16:21:53.132055,1
15810,nfl,Xavier Rhodes,Xavier,Rhodes,CB,39.0,False,210.0,73.0,35.0,1990-06-19T07:00Z,10.0,Miami,FL,USA,2013.0,Florida State,52.0,collegeAthlete,2013.0,1.0,25.0,MIN,DAL,2025-10-11T16:21:53.132055,1
2566045,nfl,Luke Rhodes,Luke,Rhodes,LS,46.0,True,238.0,74.0,32.0,1992-12-02T08:00Z,9.0,Hollidaysburg,PA,USA,2016.0,William & Mary,2729.0,collegeAthlete,,,,,IND,2025-10-11T16:21:53.132055,1
8537,nfl,Kerry Rhodes,Kerry,Rhodes,FS,25.0,False,212.0,75.0,43.0,1982-08-02T07:00Z,8.0,Birmingham,AL,,2005.0,Louisville,97.0,collegeAthlete,2005.0,4.0,123.0,NYJ,ARI,2025-10-11T16:21:53.132055,1
2893,nfl,Dominic Rhodes,Dominic,Rhodes,RB,30.0,False,205.0,69.0,46.0,1979-01-17T08:00Z,9.0,Abilene,TX,USA,2001.0,Midwestern State,2395.0,direct,,,,,IND,2025-10-11T16:21:53.132055,1
1943,nfl,Coby Rhinehart,Coby,Rhinehart,CB,23.0,False,191.0,71.0,48.0,1977-02-07T08:00Z,5.0,Dallas,TX,,1999.0,Luther,67.0,direct,,,,,ARI,2025-10-11T16:21:53.132055,1
650,nfl,Errict Rhett,Errict,Rhett,RB,23.0,False,211.0,71.0,54.0,1970-12-11T08:00Z,7.0,Pembroke Pines,FL,,1994.0,Florida,57.0,direct,,,,,CLE,2025-10-11T16:21:53.132055,1
7743,nfl,Steve Lamar Rhem,Steve,Rhem,WR,,False,212.0,74.0,53.0,1971-11-09T08:00Z,3.0,Ocala,FL,,,Rowan,2827.0,direct,,,,,NO,2025-10-11T16:21:53.132055,1
4240692,nfl,Monty Rice,Monty,Rice,LB,45.0,False,233.0,72.0,26.0,1999-01-08T08:00Z,4.0,Huntsville,AL,USA,,Georgia,61.0,collegeAthlete,2021.0,3.0,92.0,TEN,DET,2025-10-11T16:21:53.132055,1
4428331,nfl,Rashee Rice,Rashee,Rice,WR,4.0,False,204.0,73.0,25.0,2000-04-22T07:00Z,3.0,North Richland Hills,TX,USA,,SMU,2567.0,collegeAthlete,2023.0,2.0,55.0,KC,KC,2025-10-11T16:21:53.132055,1
7024,nfl,David Reed Richards,David,Richards,OT,,False,315.0,77.0,59.0,1966-04-11T08:00Z,9.0,,,,1988.0,UCLA,26.0,direct,,,,,ATL,2025-10-11T16:21:53.132055,1
6769,nfl,Curvin Richards,Curvin,Richards,RB,,False,200.0,69.0,56.0,1968-12-26T08:00Z,3.0,,,Trinidad,1991.0,Pittsburgh,221.0,direct,,,,,DET,2025-10-11T16:21:53.132055,1
4430379,nfl,Asim Richards,Asim,Richards,OT,72.0,True,307.0,76.0,25.0,2000-10-02T07:00Z,3.0,Philadelphia,PA,USA,,North Carolina,153.0,collegeAthlete,2023.0,5.0,169.0,DAL,NO,2025-10-11T16:21:53.132055,1
7028,nfl,Stanley Richard,Stanley,Richard,FS,24.0,False,198.0,74.0,57.0,1967-10-21T07:00Z,8.0,,,,1991.0,Texas,251.0,direct,,,,,WSH,2025-10-11T16:21:53.132055,1
3613,nfl,Kris Richard,Kris,Richard,DB,,False,190.0,71.0,45.0,1979-10-28T07:00Z,5.0,Los Angeles,CA,,2002.0,USC,30.0,collegeAthlete,2002.0,3.0,20.0,SEA,SEA,2025-10-11T16:21:53.132055,1
11470,nfl,Jamey Richard,Jamey,Richard,C,71.0,False,295.0,77.0,41.0,1984-10-09T07:00Z,5.0,Weston,CT,,2008.0,Buffalo,2084.0,collegeAthlete,2008.0,7.0,236.0,IND,NE,2025-10-11T16:21:53.132055,1
2972091,nfl,Jalen Richard,Jalen,Richard,RB,30.0,False,205.0,68.0,31.0,1993-10-15T07:00Z,6.0,Alexandria,LA,USA,2016.0,Southern Miss,2572.0,collegeAthlete,,,,,LV,2025-10-11T16:21:53.132055,1
970,nfl,Simeon Rice,Simeon,Rice,DE,78.0,False,268.0,77.0,51.0,1974-02-24T07:00Z,12.0,Chicago,IL,,1996.0,Illinois,356.0,direct,,,,,IND,2025-10-11T16:21:53.132055,1
10488,nfl,Sidney Rice,Sidney,Rice,WR,18.0,False,202.0,76.0,39.0,1986-09-01T07:00Z,7.0,Gaffney,SC,,2007.0,South Carolina,2579.0,collegeAthlete,2007.0,2.0,44.0,MIN,SEA,2025-10-11T16:21:53.132055,1
